Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL,AMZN,GOOGL,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-13,74.76425170898438,118.39600372314453,67.01458740234375,171.73760986328125,52.73066711425781,76.78129923204625,120.38500213623047,68.85356454541251,175.84593946836443,55.06666564941406,73.68525458009285,116.88999938964844,66.00464552096055,168.6706898038396,50.88666534423828,75.85782927883679,118.33999633789062,68.39779422915657,174.4128022511465,54.72200012207031,200622400,95658000,40368000,44711500,285982500
2020-05-14,75.22358703613281,119.44249725341797,67.43855285644531,172.4828338623047,53.55533218383789,75.28434136914274,119.56849670410156,67.46389828872138,172.63570532552734,53.557334899902344,73.27701583327868,117.6604995727539,65.77055494221263,167.8490178614164,50.93333435058594,74.00121015262513,118.05049896240234,66.27851016752273,169.6261085301604,52.0,158929200,72962000,36660000,41873900,205233000
2020-05-15,74.77885437011719,120.48899841308594,68.24371337890625,174.99560546875,53.27799987792969,74.82502825231288,120.55000305175781,68.3192567124145,178.7217562636514,53.66999816894531,72.95622454544424,117.81849670410156,66.55086318993158,169.11018534979667,52.436668395996094,72.99025052866202,118.4260025024414,67.01110797264566,171.07835805575098,52.689998626708984,166348400,84700000,41544000,46610400,157776000
2020-05-18,76.54072570800781,121.31300354003906,68.84611511230469,176.66757202148438,54.242000579833984,76.91497442156756,121.6500015258789,69.22285351948084,177.900063380911,55.64799880981445,75.41312930756065,119.20050048828125,67.30634589684088,175.75992153773632,53.59199905395508,76.10573008655975,120.21749877929688,67.67314937943775,177.47012521267487,55.185333251953125,135178400,87144000,47094000,35264500,174987000
2020-05-19,76.09845733642578,122.46649932861328,68.3103256225586,175.44464111328125,53.867332458496094,77.40588446343635,124.25,69.20942869619388,178.28225361895426,54.80466842651367,76.0668638939865,121.44850158691406,68.27851869667818,175.31088223935092,53.73866653442383,76.55775627626328,121.49150085449219,68.8610237903889,176.7822298525847,54.34466552734375,101729600,86410000,31586000,26799100,144547500
2020-05-20,77.57841491699219,124.89700317382812,70.03795623779297,177.87820434570312,54.37066650390625,77.6488845938643,125.00050354003906,70.180602019171,178.06024297778325,55.06666564941406,76.91983269792289,123.3635025024414,68.95743852277165,176.230295681606,54.119998931884766,76.95871635566236,123.89350128173828,69.0439178595282,177.06382560825884,54.70000076293945,111504800,79962000,38262000,31261300,109639500
2020-05-21,77.0000228881836,122.33699798583984,69.91818237304688,175.7416229248047,55.17333221435547,77.98181472796601,126.27249908447266,70.4007845917793,178.84582532566492,55.5,76.76186329555514,122.12699890136719,69.3038627765358,175.60749153447756,53.06666564941406,77.43988355018321,125.0,70.12891652645173,177.62905260105265,54.400001525878906,102688800,102288000,30894000,29119500,183819000
2020-05-22,77.49578094482422,121.84400177001953,70.24073791503906,175.8183135986328,54.45866775512695,77.57840592683334,123.49250030517578,70.42761305315618,176.7285067714201,55.45199966430664,76.6354977307433,121.50650024414062,69.38138985082387,174.88896923637637,54.133331298828125,76.73756083121987,122.75050354003906,69.77651917069886,175.51173375561126,54.81133270263672,81803200,57342000,28544000,20826900,149812500
2020-05-26,76.9708480834961,121.09300231933594,70.64482116699219,173.9595947265625,54.591331481933594,78.79590239398446,123.0999984741211,71.82474891987746,178.68294931866993,55.63999938964844,76.91495145206838,120.7030029296875,70.54691286537988,173.50929336303108,54.38066864013672,78.61607202130844,122.9000015258789,71.66818664423963,178.5296521269944,55.633331298828125,125522000,71364000,44590000,36073600,121345500
2020-05-27,77.30622100830078,120.51950073242188,70.59064483642578,174.18954467773438,54.68199920654297,77.4520328550853,120.67900085449219,70.84263545863065,174.3620076917723,55.180667877197266,76.08627697001077,116.5,69.31430289298851,169.19792677156028,52.33333206176758,76.82748410104101,120.24949645996094,70.57672835911077,172.64702624082813,54.7239990234375,112945200,101138000,31684000,39517100,173242500
2020-05-28,77.34024810791016,120.05500030517578,70.48925018310547,173.79672241210938,53.72066879272461,78.60150836399505,121.84850311279297,71.79243149001515,176.4314578184735,54.983333587646484,76.7035440312258,118.9114990234375,69.53696125963396,172.81948562359167,53.44599914550781,76.98057986946539,119.21649932861328,69.5826846576574,173.16439702519384,54.23400115966797,133560800,63804000,35170000,33810200,108834000
2020-05-29,77.2649154663086,122.11849975585938,71.24869537353516,175.56919860839844,55.66666793823242,78.04499886732665,122.11849975585938,71.40823810426063,176.54645008284925,55.66666793823242,76.90767976403508,119.91000366210938,70.3769248313051,172.84823882070816,53.61399841308594,77.5832675133885,120.7969970703125,70.59809442089237,175.0709899678041,53.91666793823242,153532400,70198000,37044000,42130400,176467500
2020-06-01,78.21511840820312,123.552001953125,71.31578826904297,175.1667938232422,59.87333297729492,78.33662705652523,123.84649658203125,71.6492907356749,175.3296666226282,59.93333435058594,77.08751459195024,122.20850372314453,70.69003980919533,173.85422121574976,56.939998626708984,77.21874600870194,122.4000015258789,70.86002558036276,174.88894080958718,57.20000076293945,80791200,58578000,25162000,22622400,224092500
2020-06-02,78.57720947265625,123.62049865722656,71.68557739257812,177.1596221923828,58.770668029785156,78.60151268485856,123.67649841308594,71.71987183860682,177.24584639282432,60.57733154296875,77.50550233633703,122.2655029296875,70.65674401171745,173.74883959546747,58.06666564941406,77.94779558300193,123.3499984741211,71.32225496314504,176.52728215069124,59.64666748046875,87642800,50598000,23442000,30794600,203484000
2020-06-03,79.00977325439453,123.91999816894531,71.53348541259766,177.59075927734375,58.86399841308594,79.27223605785474,124.4000015258789,72.01857509011279,178.14645071681335,59.862667083740234,78.32446277639103,123.05850219726562,71.15425954397881,175.88536796483194,58.67333221435547,78.89798738729773,123.40049743652344,71.70495763260949,177.07339945120424,59.20800018310547,104491200,53420000,27732000,27311000,119242500
2020-06-04,78.3293228149414,123.02999877929688,70.29341888427734,175.25303649902344,57.62533187866211,79.13127678381436,125.37699890136719,71.63637022775957,178.05064502079156,59.71666717529297,77.95507416852828,122.50050354003906,69.8813925935255,174.65902803636578,57.229331970214844,78.83237030887165,123.87149810791016,71.41071854532422,176.57519945833528,59.32533264160156,87560400,58974000,26982000,28761800,133315500
2020-06-05,80.56022644042969,124.1500015258789,71.5717544555664,179.35360717773438,59.04399871826172,80.62098075901221,124.43250274658203,71.88388546932697,179.86139133594125,59.10133361816406,78.55047625158724,121.85649871826172,69.96140960368517,174.381140968855,57.746665954589844,78.57963713789907,122.22550201416016,70.36001995145723,174.96557372329258,58.522666931152344,137250400,66128000,42642000,39893600,117178500
2020-06-08,81.03653717041016,126.2030029296875,71.97036743164062,180.4650115966797,63.327999114990234,81.07056314819836,126.5,72.01807781576186,180.64705020721627,63.33333206176758,79.54441498185327,124.36699676513672,70.79938882101114,176.70931764506904,60.61066818237305,80.25645380649277,125.01000213623047,70.88885621911606,178.14644610396618,61.266666412353516,95654400,79414000,33878000,33211600,212620500
2020-06-09,83.59552764892578,130.04299926757812,72.17115783691406,181.8446807861328,62.711334228515625,83.98921453067982,131.32150268554688,72.95247508696426,182.70695212535423,63.62933349609375,80.68418482808778,126.25,71.6880551302811,179.41113476074412,61.595333099365234,80.71577826709525,126.47200012207031,71.83120144804217,180.12012348846142,62.66733169555664,147712400,103520000,33624000,29783900,170823000
2020-06-10,85.74623107910156,132.37249755859375,72.79840850830078,188.58958435058594,68.336669921875,86.21525273105746,136.11749267578125,73.1994988476631,190.19917591724314,68.49866485595703,84.10586415417485,131.31300354003906,72.28449231421627,183.00394300463498,65.5,84.54572491407342,132.25,72.63985924979285,183.1189232288996,66.12533569335938,166651600,98920000,31762000,43872300,278451000
2020-06-11,81.62948608398438,127.89800262451172,69.6771240234375,178.46261596679688,64.85600280761719,85.31362818120239,133.56900024414062,72.14731009534592,187.55483931934828,67.9306640625,81.52742300049806,126.8115005493164,69.50366480511502,178.27100176295292,64.80000305175781,84.88834802864902,130.1750030517578,71.62195739459237,185.03508403130834,66.01333618164062,201662400,116002000,47144000,52854700,238747500
2020-06-12,82.3342514038086,127.2509994506836,70.22483825683594,179.87098693847656,62.35200119018555,84.52140692132026,131.07400512695312,71.29790097645115,183.6841633450866,65.8653335571289,81.22123552584637,125.1675033569336,68.87691943875373,177.4182756432563,60.84000015258789,83.77291696294331,130.0605010986328,70.86797665202103,182.55361479083015,65.33333587646484,200146000,108722000,36676000,43373600,251451000
2020-06-15,83.35248565673828,128.63400268554688,70.6135025024414,181.0206756591797,66.05999755859375,84.00620266393342,129.1999969482422,70.82523011585698,182.82188106688477,66.5893325805664,80.82267515019947,125.4000015258789,68.94649830265446,176.29730656957784,60.56666564941406,80.98549997370785,126.33000183105469,69.06031763147962,176.84342231863823,61.18600082397461,138808800,77302000,30468000,32770200,235458000
2020-06-16,85.56151580810547,130.7635040283203,71.892333984375,185.4566650390625,65.47533416748047,85.83370137590062,131.0,72.42414055651712,187.38241212735116,67.52532958984375,83.77291228895632,128.8000030517578,71.02354392284192,183.43510352839542,64.15933227539062,85.41084628969108,131.0,72.01807522428368,184.80515912919145,67.4566650390625,165428800,71712000,30648000,42556700,210766500
2020-06-17,85.44245147705078,132.0489959716797,72.19403076171875,186.0985870361328,66.11933135986328,86.3683467952298,132.75,72.67415304081412,188.09140721140545,67.0,85.32094282724987,131.59100341796875,71.32872160963335,185.57163693366644,65.50466918945312,86.30759247032934,132.375,72.21391577807985,186.85546836932718,65.84733581542969,114406400,59186000,30610000,25687800,148362000
2020-06-18,85.47647857666016,132.69900512695312,71.27852630615234,188.09136962890625,66.9306640625,85.89446863409366,132.98199462890625,72.2154048668083,188.25424242453795,67.94667053222656,84.86650277346662,131.8054962158203,70.88687034219107,185.86860404780714,66.2979965209961,85.39871125985869,132.35049438476562,72.06033661951213,185.86860404780714,66.86666870117188,96820400,49756000,34862000,23061600,146278500
2020-06-19,84.98799896240234,133.75050354003906,70.8073501586914,186.97042846679688,66.72666931152344,86.65023617971444,134.8715057373047,71.79442659246736,190.93690289131283,67.73133087158203,83.87740827164068,132.9499969482422,70.527026033258,186.2231227505278,66.0893325805664,86.18364717992426,133.9040069580078,71.57076945470374,190.26624578943395,67.51866912841797,264476000,115540000,52784000,44441100,130195500
2020-06-22,87.21159362792969,135.6909942626953,72.10057830810547,192.16323852539062,66.28800201416016,87.35497290611448,135.75,72.1149953219477,192.3452625118136,67.2586669921875,85.33550028374462,133.4499969482422,70.53646502465703,187.04705023846324,66.00133514404297,85.38167415153434,134.22500610351562,70.82573053858148,187.58357584297067,66.663330078125,135445200,64176000,29442000,32818900,95436000
2020-06-23,89.07312774658203,138.2205047607422,72.76261138916016,193.4470672607422,66.78533172607422,90.4947803881452,139.15550231933594,73.3202715198547,195.40155545487048,67.46666717529297,88.03787170937105,135.90199279785156,71.81927147352204,192.9871756462905,66.267333984375,88.45829429442931,136.30099487304688,72.16718338256317,193.61951565174198,66.59200286865234,212155600,84634000,37752000,30917400,95479500
2020-06-24,87.50078582763672,136.72000122070312,71.20793914794922,189.5476531982422,64.0566635131836,89.62232897813153,139.8000030517578,73.34959003531652,194.73089984668712,66.72533416748047,87.12653720580805,136.0500030517578,71.07374184753928,188.32130478941002,63.542667388916016,88.70129157263592,139.0,72.72782311392015,193.15006444100968,66.27400207519531,192623200,90532000,31592000,36740600,164394000
2020-06-25,88.66241455078125,137.72900390625,71.62543487548828,191.94290161132812,65.73200225830078,88.70129820159251,137.81149291992188,71.68606824301433,192.2015888652512,65.73200225830078,86.89568177427711,135.60699462890625,70.55385860307278,187.27702854198148,62.47666549682617,87.65632697012038,136.9774932861328,71.13437664568062,189.5093701631626,63.61800003051758,137522400,59374000,23958000,27803900,138817500
2020-06-26,85.93818664550781,134.64349365234375,67.7208480834961,188.10096740722656,63.982666015625,88.77905873731159,139.1284942626953,71.422645846442,191.51175016326752,66.33333587646484,85.78994227456904,134.39999389648438,67.3460967259015,186.71174606480238,63.65800094604492,88.5579121618439,138.7530059814453,71.20445673894217,191.35845294251277,66.31866455078125,205256800,130016000,97640000,54675800,132823500
2020-06-29,87.91880798339844,134.0189971923828,69.44203186035156,190.1224822998047,67.29000091552734,88.01358830044855,134.83999633789062,69.48328833849449,190.2087064831707,67.33333587646484,85.36712605808324,131.50399780273438,67.17959940454342,185.4374449536728,63.23466873168945,85.84587048738963,134.50050354003906,67.61151074401356,187.5739714504555,64.60066986083984,130646000,84468000,45074000,26701600,135396000
2020-06-30,88.6526870727539,137.9409942626953,70.47981262207031,194.97999572753906,71.98733520507812,88.93945305521017,138.48150634765625,70.77553968889468,195.83269132910735,72.51266479492188,87.48620727559833,133.75149536132812,68.93308892548377,189.45185232622862,66.91533660888672,87.50564539182193,134.2534942626953,69.42762824693195,189.58598372582725,67.0999984741211,140223200,75394000,40286000,34310300,253777500
2020-07-01,88.4850082397461,143.93499755859375,71.67018127441406,196.12010192871094,74.64199829101562,89.27481431029784,144.75,71.99225487599541,197.70095179944812,75.68866729736328,88.43640923902939,137.6999969482422,70.28747473975471,193.31291838796136,72.03333282470703,88.73045803796369,137.89950561523438,70.5354914345017,194.6254908649047,72.19999694824219,110737200,127268000,42182000,32061200,199903500
2020-07-02,88.4850082397461,144.51499938964844,73.05834197998047,197.61473083496094,80.57733154296875,90.03060182197771,147.7779998779297,73.98230504864061,199.3009708493296,81.86666870117188,88.37079725072775,143.55499267578125,72.12096297241709,196.4075482404047,79.04000091552734,89.39389780709443,145.60049438476562,72.15923897221623,197.05903943197362,81.43199920654297,114041600,131868000,57218000,29315800,258751500
2020-07-06,90.85199737548828,152.8520050048828,74.53548431396484,201.86865234375,91.43866729736328,91.3210188724847,152.99400329589844,75.04990101856858,202.28063679323316,91.85266876220703,89.88478608277487,146.5,73.4087426096603,199.3680481033168,84.40266418457031,89.91637951083226,146.74850463867188,73.96391525367935,200.07703677818944,85.11266326904297,118655600,137612000,44712000,31897600,308548500
2020-07-07,90.57009887695312,150.00599670410156,74.05188751220703,199.5213623046875,92.65733337402344,92.0111893796949,153.4774932861328,75.61252751121613,205.67227121542732,95.30000305175781,90.45831301928035,149.5,74.04095151225285,199.27226526653317,89.11399841308594,91.2311060890885,152.92750549316406,74.36053753033133,201.62914808225983,93.6673355102539,112424400,105150000,42364000,33600700,322345500
2020-07-08,92.67950439453125,154.0554962158203,74.73180389404297,203.90936279296875,91.05867004394531,92.71109782941653,154.19850158691406,75.10804929253142,204.3213325893784,94.48400115966797,91.46198537616378,150.6215057373047,74.17016979615217,199.94288893945347,87.42266845703125,91.54947545863833,151.1304931640625,74.59263913094078,201.26505176370065,93.66666412353516,117092000,100752000,31766000,33600000,244669500
2020-07-09,93.07804870605469,159.13150024414062,75.4803237915039,205.3369140625,92.9520034790039,93.62726270349853,159.69400024414062,76.00120202629752,207.31056807147002,93.90399932861328,92.02821230000306,153.6999969482422,74.33370457254287,202.6063642381437,90.08533477783203,93.5737986064413,155.79949951171875,75.04642544190361,207.2626608673324,93.1326675415039,125642800,127774000,41836000,33121700,175764000
2020-07-10,93.24085998535156,160.0,76.49175262451172,204.7141876220703,102.97666931152344,93.29918917048931,160.75,76.60755894787303,205.1070063019508,103.2613296508789,92.0597996685609,156.78500366210938,74.58866871060751,202.2327489512271,91.73400115966797,92.67220049027107,159.58799743652344,75.21142915914302,204.6662804090458,93.06666564941406,90257200,109720000,35918000,26177600,350064000
2020-07-13,92.81073760986328,155.1999969482422,75.1607437133789,198.3907928466797,99.80400085449219,97.1631783276675,167.21449279785156,78.3481252917943,206.7548760681711,119.66600036621094,92.59688119999984,153.41949462890625,74.87893313840226,197.84467703569644,98.0739974975586,94.54830981555456,162.55299377441406,77.03500131604395,205.49019605487902,110.5999984741211,191649200,154408000,42954000,38135600,584781000
2020-07-14,94.34659576416016,154.1999969482422,75.58966064453125,199.61717224121094,101.12000274658203,94.53857406439258,156.36900329589844,75.6860824898082,200.0962151171253,106.0,91.25541584676947,147.5,73.8535744753271,193.56206327242361,95.4000015258789,92.19102638698895,154.4499969482422,74.1945319489751,197.49022070261285,103.73332977294922,170989200,144638000,38108000,37591800,351271500
2020-07-15,94.99545288085938,150.44349670410156,75.391845703125,199.32012939453125,103.06732940673828,96.47542722006055,154.91749572753906,76.35854404622746,202.47223932553388,103.33333587646484,93.79494692925732,148.65899658203125,74.44502478992416,196.43629689144993,97.13333129882812,96.22511971933456,154.01150512695312,75.70745014622172,200.77642365546433,102.86666870117188,153198000,115778000,31026000,32179400,245517000
2020-07-16,93.82654571533203,149.9949951171875,75.29444122314453,195.37281799316406,100.04266357421875,94.6843964625213,151.60000610351562,75.34364564275172,197.07820922824786,102.11399841308594,93.22629270528407,145.9114990234375,73.9698806956977,193.8302995592707,97.73332977294922,93.8654293721476,148.55299377441406,74.62743618238423,196.79078061823034,98.47733306884766,110577600,127884000,26484000,29940700,214512000
2020-07-17,93.63697052001953,148.09849548339844,75.3903579711914,194.37643432617188,100.05599975585938,94.43406675668288,151.1999969482422,75.71739897892151,196.44588835771034,102.50066375732422,93.16308394375518,147.42250061035156,74.45844694853817,192.94888134945083,99.33333587646484,94.27853958226679,150.4499969482422,75.39333844833905,195.89978710275213,100.89666748046875,92186800,95226000,34264000,31635300,139950000
2020-07-20,95.61028289794922,159.8419952392578,77.7258529663086,202.73089599609375,109.53333282470703,95.74880452196625,160.0679931640625,77.9828110468107,203.4015529167852,110.0,93.37938613595313,149.7010040283203,74.68707832484279,194.50093050753048,99.19999694824219,93.72447392303613,150.00999450683594,75.2984098256749,196.4075258999188,101.267333984375,90318000,151964000,30166000,36884800,256821000
2020-07-21,94.29069519042969,156.9145050048828,77.33220672607422,200.00035095214844,104.55733489990234,96.47785049123863,162.0290069580078,78.87943072642386,204.97281710651373,111.66666412353516,94.0403877137668,155.28599548339844,77.16818948482822,199.31052821285934,103.86666870117188,96.40251573529238,161.62449645996094,78.77903491380007,204.70455433225962,109.32866668701172,103433200,122426000,27486000,37990400,241608000
2020-07-22,94.55558776855469,154.99549865722656,77.77606201171875,202.8746337890625,106.15533447265625,95.23846569726479,157.5,77.8819258438226,203.40158381365865,108.4280014038086,93.90430327124304,153.26300048828125,76.7015050587163,199.65546546152484,104.13333129882812,93.9917859277632,156.25,77.32178566362647,200.43151248900887,106.5999984741211,89001600,82084000,24482000,49605700,212416500
2020-07-23,90.25175476074219,149.32749938964844,75.38538360595703,194.05064392089844,100.87133026123047,94.36603535470661,154.9134979248047,78.049406642117,202.079405634506,112.5999984741211,89.44007797032316,148.5,74.97981123367747,193.6769911352823,98.71800231933594,94.2882680485315,154.9134979248047,77.82972350310989,198.50575057010292,111.93000030517578,197004400,113138000,33910000,67457000,364927500
2020-07-24,90.02816772460938,150.44549560546875,74.9609375,192.86264038085938,94.46666717529297,90.37325548035092,151.57899475097656,75.31978544778006,194.35725162565268,97.66666412353516,86.65508713174927,144.39999389648438,73.93608559850033,189.23148765379403,91.10266876220703,88.44613048133,146.5,74.51262973033744,192.01952034770355,94.40066528320312,185438800,112648000,29902000,39827000,290949000
2020-07-27,92.16185760498047,152.760498046875,76.0156021118164,195.30575561523438,102.63999938964844,92.25420534467249,154.89999389648438,76.41968047027258,195.4207212092042,103.19599914550781,90.86901149818567,150.7884979248047,75.16570354912521,192.4410744052688,94.19999694824219,91.09258321042107,153.10000610351562,75.21192748626585,193.02550720665892,95.66666412353516,121214000,83410000,27124000,30160900,240730500
2020-07-28,90.64786529541016,150.01649475097656,74.73429107666016,193.55250549316406,98.43267059326172,91.90912539533898,153.85450744628906,75.84562219179145,196.12016852717332,104.3133316040039,90.64300020406002,149.78799438476562,74.57872231521475,193.28424262749832,98.29467010498047,91.73172013590795,152.7135009765625,75.79542428646276,195.0758584701724,100.26667022705078,103625600,62534000,30910000,23251400,237130500
2020-07-29,92.38545227050781,151.67649841308594,75.72137451171875,195.5069580078125,99.94066619873047,92.57014778095314,151.95799255371094,76.20944471852243,196.07222504023824,102.32066345214844,91.09503107606254,149.8385009765625,74.70248358913395,193.54287947526808,99.13333129882812,91.13148218567702,151.54949951171875,74.8013929625744,194.01234671295202,100.06666564941406,90329200,59482000,22676000,19632600,141403500
2020-07-30,93.5033187866211,152.593994140625,76.45995330810547,195.3536834716797,99.16600036621094,93.60781442343111,154.60000610351562,76.58520161331768,195.89022378527395,100.8826675415039,91.14848105836067,150.25,74.31282650347576,191.2051849351646,98.06666564941406,91.5567482554076,150.6999969482422,74.45199128704489,192.57524057476022,99.19999694824219,158130000,122566000,36042000,25079600,114315000
2020-07-31,103.29204559326172,158.23399353027344,73.9539794921875,196.4171142578125,95.38400268554688,103.4427150893672,162.34100341796875,74.80239172856753,196.50335306832557,101.13666534423828,98.00884596601564,157.5500030517578,72.26659698987791,190.66860093102648,94.73200225830078,100.01131298580023,162.1999969482422,74.40626883654463,195.83268148482023,101.0,374336800,161710000,91468000,51044000,183123000
2020-08-03,105.89476013183594,155.59449768066406,73.6960220336914,207.46388244628906,99.0,108.51934330283578,159.1999969482422,74.44005682994376,208.517782621895,100.65399932861328,104.87894986963356,155.1999969482422,73.14731087568586,201.6195681266634,96.29199981689453,105.17785632219838,159.02549743652344,74.10556841740734,202.6543024938324,96.61333465576172,308151200,101494000,45482000,78983000,132139500
2020-08-04,106.60197448730469,156.94149780273438,73.22583770751953,204.35009765625,99.13333129882812,107.6955523863337,158.36199951171875,74.2104341120934,205.76807505373037,101.82733154296875,105.36015217215363,155.0605010986328,72.76509995057629,201.4950062918798,97.46666717529297,106.08434642848965,155.0605010986328,73.89234213587086,205.19321777159206,99.6673355102539,173071600,93886000,37212000,49280100,126225000
2020-08-05,106.98834991455078,160.25149536132812,73.51361083984375,204.01473999023438,99.00133514404297,107.30913448125898,160.67950439453125,74.05586048352254,205.98839389029322,99.98933410644531,105.85588858029786,156.36500549316406,73.12245545701828,202.7021674608065,97.88733673095703,106.32248498790055,157.18850708007812,73.40079257831415,205.89257948730528,99.53266906738281,121776800,78330000,29134000,28806400,74217000
2020-08-06,110.7210922241211,161.25,74.79889678955078,207.28179931640625,99.30533599853516,111.21684951983971,162.37350463867188,74.86450520012284,207.30095050015285,101.15399932861328,106.73075289757836,158.27149963378906,73.15625208994808,202.6829860914297,98.48400115966797,107.32128306989559,159.71800231933594,73.36748675179794,203.43986718769898,99.38866424560547,202428800,78812000,33306000,32656800,89884500
2020-08-07,108.20376586914062,158.3730010986328,74.47187805175781,203.5740203857422,96.84733581542969,110.69918395823287,162.04049682617188,75.55140243416874,206.65905712955916,99.98332977294922,107.40523237781791,157.0334930419922,73.87048140700423,202.08898480968202,94.33399963378906,110.24148657363267,161.20050048828125,75.00219827241234,205.84469315633157,99.96932983398438,198045600,78722000,27718000,27820400,133446000
2020-08-10,109.77649688720703,157.4080047607422,74.39482116699219,199.5213623046875,94.57133483886719,110.79657580812425,158.62550354003906,74.90823671298641,202.9992183401805,97.16666412353516,107.12039705946748,155.0760040283203,73.43407626762087,197.70100518297247,92.38933563232422,109.65233223130258,158.5155029296875,74.095613161791,202.79801389531178,96.53333282470703,212403600,63346000,20546000,36716500,112834500
2020-08-11,106.51174926757812,154.0334930419922,73.58568572998047,194.85546875,91.6259994506836,109.53789844079104,157.96099853515625,75.07177596247018,198.9464840457062,94.66666412353516,106.25125017767719,153.64999389648438,73.46888590721392,194.62552292567963,91.0,109.03881778751953,155.66000366210938,74.25467015735923,198.4770314224895,93.06666564941406,187902400,74362000,31098000,36446500,129387000
2020-08-12,110.05159759521484,158.11199951171875,74.9127197265625,200.42196655273438,103.65066528320312,110.30965976352992,158.71949768066406,75.13290341351752,201.46627654377474,105.66666412353516,107.41010462326905,155.0709991455078,73.8073495360528,196.16806335267663,95.66666412353516,107.60486600059996,155.39999389648438,73.91272039495657,196.68542324114608,98.0,165598000,70442000,22512000,28013100,327441000
2020-08-13,111.99925231933594,158.05099487304688,75.38041687011719,199.9524688720703,108.06666564941406,113.00472456165949,160.87600708007812,76.39036635907057,202.49140457345376,110.07866668701172,110.94508601296111,157.75,74.96093555951427,199.4255188495774,104.48400115966797,111.43443386689364,159.14950561523438,74.96093555951427,200.66145750408137,107.4000015258789,210082000,62980000,22388000,22588900,306379500
2020-08-14,111.89942932128906,157.4010009765625,74.78301239013672,200.14404296875,110.04733276367188,111.98950664875923,158.91200256347656,75.53649685170288,200.80512426274845,111.25333404541016,110.08568325260936,156.0,74.50318876952731,198.81230478925445,108.44266510009766,111.82395872639943,158.90899658203125,75.22933322642379,200.0099115916506,110.99933624267578,165565200,55034000,21942000,17958900,188664000
2020-08-17,111.6072769165039,159.12049865722656,75.36003875732422,201.46624755859375,122.3759994506836,113.04853640766869,159.74850463867188,75.7347977413456,202.3381090011182,123.05733489990234,110.97916514281515,157.70899963378906,74.80139267251226,200.16325050116794,111.52200317382812,113.0241893774422,158.656005859375,75.34662281797921,200.8147563394942,111.80000305175781,119561600,53824000,19990000,20184800,303634500
2020-08-18,112.53726959228516,165.62449645996094,77.32524871826172,202.62554931640625,125.80599975585938,112.96331658371079,166.0,77.40427306630195,203.4590791946227,128.25999450683594,111.02297655985981,160.29100036621094,75.62991859983968,200.44111509683887,123.00733184814453,111.35894623327408,160.60000610351562,75.85108818351505,201.70578061484903,126.59933471679688,105633600,106920000,28378000,21336200,247117500
2020-08-19,112.67847442626953,163.0240020751953,76.77007293701172,201.396240234375,125.23533630371094,114.09538682492261,165.7949981689453,77.97534587271367,203.70121318351363,127.4000015258789,112.58353067113143,162.8000030517578,76.54094784068685,200.96406238596384,122.74732971191406,112.9462768876478,165.15049743652344,77.16172122988898,203.11536754091307,124.33333587646484,145538000,83702000,30472000,27627600,183079500
2020-08-20,115.17876434326172,164.86849975585938,78.34265899658203,206.0830078125,133.45533752441406,115.2931886914799,165.63099670410156,78.53748969247596,206.48637478609217,134.79933166503906,112.7028193742301,161.89999389648438,76.26561513368017,200.63753168715445,123.80400085449219,112.71986303729176,162.60000610351562,76.53947019124068,201.24257482025888,124.04533386230469,126907200,66650000,26382000,26981500,309177000
2020-08-21,121.11421203613281,164.23599243164062,78.3088607788086,204.58477783203125,136.6653289794922,121.59868597251888,165.72000122070312,79.11949748990821,207.6868712742593,139.69932556152344,116.1282420708619,163.76950073242188,77.64981128979412,204.42151129871056,135.00332641601562,116.14041187069935,164.75,78.12147749467412,205.3915117571103,136.3173370361328,338054800,71518000,34838000,36249300,322344000
2020-08-24,122.56275939941406,165.3730010986328,78.78499603271484,205.22824096679688,134.27999877929688,125.41362769585429,169.01600646972656,79.95945564648534,206.98577783077045,141.93333435058594,120.69302357078764,162.8780059814453,78.282508846513,204.01812544971222,128.50132751464844,125.3284093838819,165.50750732421875,79.14881140764089,206.28467404070597,141.7519989013672,345937600,93326000,25638000,25460100,300954000
2020-08-25,121.55728149414062,167.32449340820312,79.81382751464844,207.8981475830078,134.8893280029297,121.90299144042675,167.8699951171875,79.96442123036304,208.032603228624,135.19667053222656,119.83118355360803,163.35000610351562,78.42365875506411,204.66159869274037,131.1999969482422,121.43312428900023,164.74949645996094,78.5339970725306,204.66159869274037,131.65933227539062,211495600,79856000,25150000,23043700,159883500
2020-08-26,123.2103500366211,172.09249877929688,81.71641540527344,212.392822265625,143.54466247558594,123.66804740538558,172.58700561523438,82.14684028407368,213.29560217508455,144.39999389648438,121.8080444692864,167.22850036621094,79.5717839155142,208.7529064047803,136.90866088867188,122.87681730695134,167.5554962158203,79.83619697866935,209.25231937365362,137.3333282470703,163022400,130174000,52188000,39600800,213591000
